,wt,logp,fraction_sp3,ali_homo_rings,ali_hetero_rings,amide_bonds,aro_homo_rings,aro_hetero_rings,hba,hbd,tpsa,asph,ecce,isf,npr1,npr2,pmi1,pmi2,pmi3,rog,si
1257,325.8941890760002,5.0039000000000025,0.0,0,0,0,2,0,1,0,9.23,0.7860002089563327,0.996999915231626,0.002104676348118669,0.07740264225548563,0.9544312583998222,453.48124867415873,5591.7558654417335,5858.730858015637,4.2598270704071615,0.2985573455981775
921,193.9456832,3.9552200000000015,0.14285714285714285,0,0,0,1,0,0,0,0.0,0.3858666579642542,0.958015263347658,0.0019095324176206226,0.28671720421508984,0.7157521425490609,374.83110312467255,935.7170103899632,1307.3198873810213,2.5876894350775363,0.052470336778939655
1193,153.96086878,2.3803,1.0,0,0,0,0,0,0,0,0.0,0.1003537462746961,0.8227802034970289,0.004076723434761296,0.5683596895746459,0.8972356135457717,220.08743735109607,347.438937890215,387.2326651381752,1.757991809815319,0.6475689065992488
1266,179.919775012,2.2391999999999994,1.0,0,0,0,0,0,0,0,0.0,0.32082851821357833,0.9462007623427336,0.005095656594928125,0.32358015597689205,0.8596586162025842,168.7041895755359,448.19809706884666,521.3675389524926,1.7736058924289149,0.5934124130096768
514,86.07316494,1.1869,1.0,0,1,0,0,0,1,0,9.23,0.16541902651788268,0.8293556258572814,0.005286880311306821,0.5587210805570852,0.5741979584915251,108.6080873182457,111.61659043117899,194.3869510166961,1.5513808759388708,0.4261696143204177
553,199.22999992799998,4.256100000000003,1.0,0,0,0,0,0,1,1,26.02,0.5794011437588779,0.9858321104012421,0.00160783952254248,0.16773505925069251,0.8957069475568056,557.0872807880867,2974.851828988506,3321.2333979354803,4.145604433721785,0.16082567868697714
1204,131.95897696,1.3140999999999998,0.5,0,0,0,0,0,1,0,17.07,0.19541302476188935,0.8997897787775884,0.005273287683332349,0.4363236803192999,0.8177533223145202,155.07466526039352,290.63933140346137,355.4119848524163,1.7389212745284288,0.38588104673333945
1094,175.979570172,3.0020000000000016,0.14285714285714285,0,0,0,1,0,1,0,9.23,0.2554924374351668,0.8924943699592789,0.0010383613670070355,0.4510585323336538,0.5517355565957579,531.3521613251812,649.9508588394227,1178.01155113087,2.581395166085473,0.04562599525458997
1282,393.72124403199996,2.575,1.0,0,0,0,0,0,0,0,0.0,0.23966600493729756,0.8619396827625925,0.0006794619378878165,0.5070108315205122,0.5070108578457561,746.194642516483,746.1946812607358,1471.7528623178814,1.9401473433230432,0.5632845099057854
891,109.969005488,1.9777,0.3333333333333333,0,0,0,0,0,0,0,0.0,0.348109387021156,0.9526691111071685,0.007904258741517008,0.30400915239886706,0.7992621201911211,101.1179095128817,265.8463211019464,332.61468845586813,1.7754097861009033,0.2990961041129542
1281,267.824596064,1.8139,1.0,0,0,0,0,0,0,0,0.0,0.8981680841099592,0.9993809579354432,0.03619700898144528,0.03518097377896093,0.9689498581663044,26.768782433459954,737.2623653099962,760.8880470917587,1.6872318044028338,0.42200784356888976
195,120.093900384,2.5574200000000005,0.3333333333333333,0,0,0,1,0,0,0,0.0,0.5288309833023127,0.9811254707421466,0.007579809978011745,0.19337220757130896,0.8841448509982097,116.64472507398254,533.3281052409372,603.2134945295487,2.2832298038205097,0.17404005079790702
1353,226.090661908,-3.012299999999997,0.875,0,0,1,0,0,2,2,33.54,0.603228952184312,0.9875322977612772,0.003235657941672993,0.15741652034755482,0.9446084080236672,291.9370418788022,1751.8249276722595,1854.5514869357032,2.931755226002993,0.2003538011684309
311,122.07316494,2.00904,0.25,0,0,0,1,0,1,1,20.23,0.3540373872410942,0.9504409250503376,0.004095154744693874,0.310905207401643,0.7008057123894754,171.13045930621186,385.74202229651735,550.4264812301353,2.1288276095974026,0.0762191937117415
11,86.109550448,2.442500000000001,1.0,0,0,0,0,0,0,0,0.0,0.10591533512554556,0.8154516729250896,0.008429886092950247,0.5788251628287014,0.9953766803928149,118.07712102127093,203.05131894771432,203.9944504904236,1.7454896246931413,0.7573109652234125
938,222.000305616,4.660400000000003,0.0,0,0,0,2,0,0,0,0.0,0.427487426985981,0.9680737620557738,0.0019155748610929421,0.2506654966667356,0.8484517645153593,442.92279135009653,1499.2036353718393,1766.9874683190662,2.883157417404149,0.3233772016174024
966,289.9223609120002,5.967200000000003,0.0,0,0,0,2,0,0,0,0.0,0.4540770148039991,0.97070591851227,0.0013831033116909696,0.2402707218228025,0.9662930739156674,698.6412842394877,2809.7149290209345,2907.7254146459404,3.3146254917123814,0.3625667912338256
591,93.057849224,1.39002,0.16666666666666666,0,0,0,0,1,1,0,12.89,0.34665233297693804,0.9482747070771012,0.007796638622103082,0.3174509094613493,0.6940577562844386,89.02012648333083,194.62886200582784,280.42170877500445,1.7402406217405462,0.0687212102491752
1116,332.09459992400065,5.131800000000005,0.5625,0,0,0,1,0,3,0,35.53,0.6968025453589096,0.9934698615672108,0.0010412873671727457,0.11409484720015693,0.934096562057572,897.0593435640986,7344.240948189765,7862.400148451795,4.915407261765554,0.17222051295068744
1233,119.95746226,1.5673,0.3333333333333333,0,0,0,0,0,0,0,0.0,0.5778397648144895,0.9856282849859322,0.02112552090097821,0.16892863533365166,0.8445462834285642,39.977536525002705,199.86475251004958,236.65340364611896,1.4033405886297023,0.1651294709939779
715,180.03823597599998,0.18159999999999987,1.0,0,0,0,0,0,6,0,104.74,0.6895950701120609,0.9931063703817744,0.005095509275239923,0.11721662470459482,0.9332363948677684,183.14879719727853,1458.1645193376419,1562.4814113087084,2.9822304245484363,0.2735596442448951
738,137.047678464,1.9032200000000001,0.14285714285714285,0,0,0,1,0,2,0,43.14,0.5677282689054377,0.9846800005966836,0.006322423409868913,0.17437114562023992,0.8299220236316688,131.26644165213796,624.7645532371013,752.7991009362352,2.345450466256741,0.04191354193594225
766,70.003034692,1.1785,1.0,0,0,0,0,0,0,0,0.0,0.18355198902607056,0.8350960309883264,0.011045627623118656,0.5501041892474043,0.5501042047107131,49.80289246392274,49.802893863871184,90.53356334562349,1.1652836706648984,0.8458308591000816
736,137.047678464,1.90322,0.14285714285714285,0,0,0,1,0,2,0,43.14,0.27538019768370536,0.9279442733319716,0.003133320541603809,0.3727189632825236,0.6981816055578765,222.82482634237857,417.39812121110685,597.836032757678,2.1245979777194384,0.08627240380592191
461,130.099379688,1.7397,0.8571428571428571,0,0,0,0,0,2,0,26.3,0.6574731729432031,0.9912388328417044,0.008149256876425546,0.13208170299710673,0.9518914230306637,116.807144193028,841.810153738591,884.3552251562555,2.660483823802459,0.1719098054522506
258,27.99491462,-0.03751,0.0,0,0,0,0,0,0,0,19.9,1.0,1.0,0.0,0.0,1.0,0.0,8.684893357326464,8.684893357326464,0.5568339300093486,0.0
822,83.953355424,1.4215,1.0,0,0,0,0,0,0,0,0.0,0.7345825269329213,0.9951871136595496,0.0569048129218065,0.0979929018142379,0.921486002213704,16.19346334518185,152.27684376806238,165.25139112503572,1.401648099180279,0.5618929550161527
215,136.12520051200002,2.9987000000000013,0.8,2,0,0,0,0,0,0,0.0,0.2989882901492797,0.9388059246198992,0.0045228038684778475,0.34444656464911355,0.9172548461614872,202.80668205720582,540.0704522642209,588.7899688121557,2.210719836196198,0.459457003314472
379,114.104465068,2.1557000000000004,0.8571428571428571,0,0,0,0,0,1,0,17.07,0.6235561267033549,0.9891224055479676,0.009479452909677728,0.1470947546413608,0.9286217321665101,97.96153227560896,618.4395086640452,665.9757005914585,2.46029949846468,0.21880580494441115
192,120.093900384,2.639100000000001,0.3333333333333333,0,0,0,1,0,0,0,0.0,0.5616849922409507,0.9842947976254456,0.007691868136182572,0.17653257877084114,0.8923767533018299,116.01560732744322,586.4618968354656,657.1909170263939,2.378254388336821,0.171310951751054
1290,203.94359816,2.2912,0.0,0,0,0,1,0,0,0,0.0,0.6898011490098682,0.9931182767092692,0.009918492742502269,0.11711570546263687,0.8828842945435373,89.01395781238438,671.0374585310185,760.0514163387102,1.9301708762425185,1.5858616446669314e-11
223,128.062600256,2.7914000000000003,0.0,2,0,0,0,0,0,0,0.0,0.3616578318724566,0.9516846670536244,0.003936820973803391,0.30707701720420594,0.6929229827958718,176.01079332963263,397.1704721787505,573.1812655083388,2.114686654849791,1.450112306993295e-13
1023,357.8444162080001,7.274000000000001,0.0,0,0,0,2,0,0,0,0.0,0.4088492008272149,0.9648186852685516,0.0007461524849590801,0.2629161549936859,0.8820619660922485,1182.1470595794126,3966.005662937788,4496.289167197821,3.6554507923027963,0.3457429975430198
61,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.18046233243787008,0.8878872849430872,0.0037850972842112507,0.4600610494666908,0.9248687153523696,244.34476736179752,491.2105281569618,531.1137894526072,2.222146374860729,0.5974721764610798
174,52.031300128000005,0.8055999999999999,0.0,0,0,0,0,0,0,0,0.0,0.7487140468198671,0.9957333722839372,0.08601606879549642,0.09227703571343156,0.9077229642870428,10.552946408712984,103.80862066080587,114.36156706946458,1.4819079903138788,1.0608591967313459e-12
613,150.115698448,1.90982,0.5555555555555556,0,0,0,0,1,2,0,25.78,0.2542964798231968,0.9017695759180124,0.0015134358598094747,0.4322171120497755,0.5855382748936483,386.89335335781016,524.1367367862605,895.136593558226,2.4518438581776896,0.1006777253621217
369,84.057514876,1.1295,0.8,1,0,0,0,0,1,0,17.07,0.2712334815140633,0.9275928378820102,0.009304075686123724,0.3735927289308489,0.7119092884100221,76.51585309777491,145.8067631209317,204.8108733720506,1.5933909454375097,0.4321796488290949
1223,199.883624392,2.1647,1.0,0,0,0,0,0,0,0,0.0,0.4961097947862778,0.9773521467789151,0.005330147750571272,0.2116194253527925,0.8215485109215792,154.13240858727184,598.3725291216923,728.3471653432402,1.9150694000371853,0.4602811362618698
408,150.104465068,2.4879000000000007,0.5,1,0,0,0,0,1,0,17.07,0.429481015499204,0.9682814510390756,0.0035948727813213577,0.2498620250731629,0.8213680170869927,228.48319455273872,751.0896799645031,914.4374559752961,2.510792655211854,0.20456946997942094
283,158.167065324,3.119400000000002,1.0,0,0,0,0,0,1,1,20.23,0.7585479778957729,0.9960163049597698,0.006007079868922047,0.08917129725582505,0.9815207009579334,163.39398216359396,1798.4999752265292,1832.36071686644,3.462010341176803,0.19714369277393426
1109,200.024021828,2.1118200000000003,0.2222222222222222,0,0,0,1,0,3,1,46.53,0.4947992725117478,0.9773589478907564,0.0023200135982896545,0.2115880123680774,0.8552588976162636,368.64391581444704,1490.0938173375187,1742.2722189627455,2.9957734502864333,0.15068863675584532
1004,323.8833885600001,6.6206000000000005,0.0,0,0,0,2,0,0,0,0.0,0.5728478529497562,0.984923509231684,0.0012580368902638775,0.1729904071408133,0.9530810208872011,757.5938577502993,4173.921197692685,4379.3980849679265,3.776430102403388,0.3225174159070357
38,114.140850576,3.2227000000000023,1.0,0,0,0,0,0,0,0,0.0,0.08369523845405244,0.8003910887787844,0.003294985917429455,0.5994781939349523,0.7984674601160554,242.32803420870772,322.76578522310473,404.23160785561805,2.059804082194545,0.59741406122511
188,106.07825032,2.249000000000001,0.25,0,0,0,1,0,0,0,0.0,0.3994187372379529,0.963276905965472,0.007411329039880368,0.2685099671028756,0.8264270377110864,111.50861515715765,343.2041480541689,415.28668883429117,2.024173214521175,0.2089272996905355
364,74.036779432,-0.4323,0.6666666666666666,0,0,0,0,0,2,1,37.3,0.25028260394531016,0.923248168171565,0.012067981627562023,0.3842041384054182,0.7709425600903721,63.88330574929107,128.1879978851885,166.27438219283414,1.555208197512673,0.5031271698409212
945,222.000305616,4.660400000000002,0.0,0,0,0,2,0,0,0,0.0,0.6799229681157319,0.992624407490557,0.0028261354958976385,0.12123030006570397,0.9158216930531712,324.05441790832725,2448.0353961783358,2673.048055912568,3.493314693875439,0.14310944706908513
305,108.057514876,1.7006199999999998,0.14285714285714285,0,0,0,1,0,1,1,20.23,0.3333996006379616,0.9436991231520204,0.004932401113201394,0.3308050255998351,0.6769809530407782,137.25180444649223,280.8810332076139,414.9024163028334,1.9625625626374887,0.05094282351282317
722,147.01677226,0.229,0.25,0,0,0,0,0,5,0,78.66999999999999,0.4854550965352991,0.9759312494847072,0.005745528161158747,0.2180784177290768,0.9154757994913024,159.33710075257397,668.8844371628977,730.6413097261262,2.3019892263537285,0.15082117814397575
627,61.052763844,-1.0626000000000002,1.0,0,0,0,0,0,2,2,46.25,0.3274717068506167,0.9479672051043104,0.023043637043433318,0.31836799155493395,0.8192363952230882,35.55152312453835,91.48250584798993,111.66801961121138,1.3978138556130586,0.5186249058119491
1202,129.963313392,0.9026,0.5,0,0,0,0,0,2,1,37.3,0.09368619650254124,0.8153517715126687,0.0049657148543698956,0.5789658786933414,0.8865482633550811,178.5338645804253,273.38206519365934,308.3668159915667,1.706890212526775,0.4457354404081116
1388,263.00173005000016,2.490900000000001,0.25,0,0,0,1,0,6,0,70.83000000000001,0.5357864000826487,0.9808907785168124,0.001921808421467354,0.19455919567237656,0.9819946259034092,510.9742547353544,2579.0298443157026,2626.3176765789967,3.2952723808219906,0.2535819421926088
926,162.023627904,3.4932000000000016,0.0,0,0,0,2,0,0,0,0.0,0.3033860758193025,0.9303783566794792,0.0019371669367605105,0.3666007548033576,0.6333992452903934,326.9719471619806,564.9300549711583,891.9020020495221,2.3419246960878533,1.4013354008862389e-10
90,142.172150704,4.002900000000003,1.0,0,0,0,0,0,0,0,0.0,0.45359893692145203,0.9718147692943002,0.003643440161270347,0.23574574053727065,0.8947271906977882,245.57208327687385,932.0211668867188,1041.6819524170774,2.7926049094832326,0.2923288577577081
233,156.093900384,3.456640000000002,0.16666666666666666,0,0,0,2,0,0,0,0.0,0.4557040278074591,0.9713959263169752,0.0033093916693653076,0.2374656908582496,0.7691208370823869,232.40550346520118,752.7315408035473,978.6908695114656,2.5070170065242947,0.04247792177561562
397,170.167065324,3.716100000000002,0.9090909090909092,0,0,0,0,0,1,0,17.07,0.5161919997949862,0.9797966729970836,0.00223705636954848,0.19999619892349493,0.8584266229381958,383.73043908207717,1647.053427579524,1918.688660822332,3.4052760757190867,0.18062420037534452
460,116.083729624,1.3496,0.8333333333333334,0,0,0,0,0,2,0,26.3,0.7450077411697961,0.9955986282600544,0.013576728975359314,0.09371964258733603,0.9281084716699144,68.36024150989222,676.9735513193842,729.4121021235036,2.5195054287866063,0.1336142515063136
1092,175.979570172,3.0020000000000007,0.14285714285714285,0,0,0,1,0,1,0,9.23,0.2865157581092513,0.9297605763016388,0.001967767984412718,0.3681647331769358,0.6765439629381749,343.81287240024386,631.7946892839159,933.8560742454688,2.3222943389689856,0.1129023033410112
327,90.06807956,-0.2488000000000001,1.0,0,0,0,0,0,2,2,40.46,0.4749735827935063,0.9744781368440144,0.012674763944126194,0.22448242874002045,0.9226852393008558,72.79703538214228,299.21606955596013,324.288345376246,1.9654782465208307,0.4967451703638126
1289,226.02184848,3.3918000000000026,1.0,0,0,0,0,0,0,0,0.0,0.7921486312346085,0.9971315746224008,0.008192985217751308,0.07568766670370626,0.9879571797081824,120.5857393185121,1574.0153200456573,1593.2019649987078,2.696414512467223,0.3877262954496086
878,539.62623216,6.222999999999999,1.0,6,0,0,0,0,0,0,0.0,0.014625225694114627,0.5852027605084744,0.0003194157201312415,0.8108870014331596,0.9313809785808704,2915.889606805153,3349.1770254302614,3595.925944862376,3.006281402325266,0.7807764655799126
428,89.995308544,-0.8443999999999998,0.0,0,0,0,0,0,4,2,74.6,0.2731267377873837,0.91109357413723,0.006472773067022628,0.4121995865668088,0.5878004134522886,90.81121914299824,129.49763633425957,220.30885547305047,1.5642735591784882,3.455255657070247e-11
732,103.06332852799999,1.0632,1.0,0,0,0,0,0,2,0,43.14,0.6160973030117137,0.9883861925749609,0.013348832566264457,0.1519629373471452,0.9613724907912672,72.01921861098738,455.6196187674338,473.9262077204138,2.2036926532547145,0.31325971458017204
42,128.15650064,3.6128000000000022,1.0,0,0,0,0,0,0,0,0.0,0.5694683892779207,0.9843981988846168,0.0062855389764358725,0.1759550682211857,0.9725089575578824,154.72164936113882,855.1512124827806,879.3247669720132,2.7138120925141576,0.30929973894856777
84,142.172150704,3.858800000000003,1.0,0,0,0,0,0,0,0,0.0,0.6096190297373869,0.9877500963217878,0.005289681075454066,0.1560440553699462,0.977292113498074,184.7544491922291,1157.103137964341,1183.98902639525,2.9792531265909905,0.27689228776836283
500,76.052429496,0.2367,1.0,0,0,0,0,0,2,0,18.46,0.5761670206565597,0.9854802247427316,0.026597289750502164,0.16979024306777812,0.9174394304486536,34.493718685428554,186.3823094486237,203.1548931328115,1.6691897347618985,0.2381892624185754
1403,411.83535510600024,4.494100000000002,0.25,0,0,0,1,0,4,0,27.69,0.4954600136353264,0.9774382394253458,0.0008292737874705319,0.21122141962660956,0.8690863424267286,1048.0089393367102,4312.111231563343,4961.660333451725,3.5349826457156226,0.12960737067388456
1155,213.05565630400002,3.2969000000000017,0.3,0,0,1,1,0,2,1,38.33,0.6801688959056458,0.9926413178827072,0.003006026577082884,0.12109175872899895,0.9103509187034377,302.8419394704296,2276.723376657125,2500.929399730531,3.448040250469917,0.11765445694495745
24,114.140850576,3.2227000000000023,1.0,0,0,0,0,0,0,0,0.0,0.5633319172871095,0.9844602833346664,0.006716091939064952,0.17560737608833074,0.8743976633174526,130.19441533124555,648.2739795927508,741.3949130801749,2.5792496313829183,0.1917687956005509
1135,252.02210368,3.8248000000000006,0.0,0,0,0,2,0,2,2,52.04,0.6016049969528595,0.9875630803968556,0.0018352279099853634,0.15722328783317654,0.914548444339678,498.3296294502039,2898.72189841003,3169.566266665036,3.6014911052392584,0.10249120240919607
474,142.099379688,1.9058,0.625,0,0,0,0,0,2,0,26.3,0.5014275857183502,0.978143030894288,0.004091397198218298,0.20793318906065886,0.8626550396928925,210.846074800207,874.7397654388037,1014.0087580665075,2.7171022462044103,0.186838409017002
978,289.9223609120002,5.967200000000001,0.0,0,0,0,2,0,0,0,0.0,0.6228761428180155,0.9891484502890489,0.0016301002592153653,0.14691951296806402,0.9003601959862069,552.3342450234243,3384.844933479205,3759.4342226242297,3.6303572301074,0.3206022167862957
1169,311.1652067520007,4.157400000000004,0.5882352941176471,0,0,1,1,0,2,0,29.54,0.14850808246755093,0.8660250980153799,0.0006086584359920481,0.5000005296071712,0.9262021148286652,1521.710798798105,2818.820534273706,3043.418373963819,3.4407601843527216,0.4114882440907116
1371,250.01617317400002,3.060200000000002,0.5555555555555556,2,0,0,0,0,4,0,44.76000000000001,0.28057669651013584,0.9343254032414068,0.0011674246744327547,0.3564211565799405,0.7897336028062962,676.4749967187591,1498.886995074495,1897.9653262166407,2.850713202945466,0.2707912102635961
923,261.8677384960001,5.2620200000000015,0.14285714285714285,0,0,0,1,0,0,0,0.0,0.2582819085440418,0.8959472283500267,0.000620745243917029,0.4441605160433613,0.5576597297813819,898.3713290535023,1127.9379740148,2022.6276235814678,2.7672774742284068,0.0487419502067172
302,94.04186481200001,1.3922,0.0,0,0,0,1,0,1,1,20.23,0.34830652697199377,0.947762006127156,0.0075904373021131065,0.3189783374178082,0.681021662582418,89.72100492719017,191.5551646507175,281.27616957784403,1.7287876877067925,8.320999773062465e-13
206,118.07825032,2.638020000000001,0.1111111111111111,0,0,0,1,0,0,0,0.0,0.3519914791822921,0.9503053140787392,0.004003379757378733,0.3113194661978416,0.7065144781699222,176.47950506512078,400.5060362962758,566.8759079554928,2.1998930038053017,0.06699291193319601
1103,243.901625468,4.3088000000000015,0.14285714285714285,0,0,0,1,0,1,0,9.23,0.2646625166492822,0.9138309773041606,0.0008429372328665943,0.406094748697053,0.6195986494039964,735.0471959779429,1121.4975109561994,1810.0386629877082,2.730353376073156,0.10738022562691864
55,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.27958158218743423,0.9334975930485933,0.004141390086188092,0.35858366356051835,0.8939804325831727,215.8648217091836,538.1698786132687,601.9929061066997,2.2991925468611933,0.4532206518378132
889,109.969005488,1.9777,0.3333333333333333,0,0,0,0,0,0,0,0.0,0.6633964838249731,0.9916552891145856,0.016497074729227526,0.1289177550652653,0.936522643036084,56.76901259208498,412.39832083930463,440.35061395030783,2.024351337866843,0.25800163059165365
626,149.12044948,3.2026800000000017,0.5,0,0,0,0,0,1,0,23.79,0.4745985845874111,0.9747233140864038,0.0033047351706530213,0.22341544480276626,0.8933161628365811,270.3139939228656,1080.837808797789,1209.9163249949079,2.9292558963656723,0.3160079574961201
293,114.104465068,1.5574,1.0,1,0,0,0,0,1,1,20.23,0.14532030811639862,0.8592609170968711,0.0038829361679132775,0.511537561035203,0.7170865920910455,184.67637918354296,258.884127922968,361.02212867772965,1.8769819522104847,0.4071888299792827
1008,323.8833885600001,6.6206000000000005,0.0,0,0,0,2,0,0,0,0.0,0.5096007873211624,0.9788842919366864,0.001001875600376328,0.20441512419489027,0.911559522381944,909.8530017494594,4057.3571597460464,4451.006281130165,3.7981284362781786,0.2880252095666966
19,100.125200512,2.832600000000001,1.0,0,0,0,0,0,0,0,0.0,0.1440160227402367,0.8654474841312644,0.0056456987752177045,0.5009996529049345,0.8863132289947679,156.98911052168043,277.7277881465707,313.35173509884515,1.9320173787970796,0.6013175071801535
1101,243.901625468,4.3088000000000015,0.14285714285714285,0,0,0,1,0,1,0,9.23,0.2611135533739597,0.8997435214946609,0.0007014395708345365,0.4364190595384059,0.5653640377109774,806.0053370503986,1044.1487872994903,1846.860991595781,2.7416605956874918,0.042076306459847314
1027,357.8444162080001,7.274000000000001,0.0,0,0,0,2,0,0,0,0.0,0.3079416061688376,0.9403681835812404,0.0006639350831479554,0.34015831506538063,0.9444381453621038,1422.4856756841082,3949.483736974175,4181.83420096815,3.638233316941676,0.38255982967148056
871,218.180128544,5.5362000000000045,1.0,0,0,0,0,0,0,0,0.0,0.6915942847990958,0.9929659765255516,0.0021518050536608463,0.11840003996054033,0.990693486710338,460.40113393398735,3852.333198658269,3888.521778264831,4.3290202914584395,0.20664332236614025
562,185.214349864,3.6887000000000025,1.0,0,0,0,0,0,1,0,3.24,0.2053955528598263,0.879548807952275,0.0007025239496311039,0.4758086741850469,0.6079733987749386,865.4130568704257,1105.7976579155375,1818.8257251776324,3.1974557438213904,0.20570484947932266
954,255.96133326400002,5.313800000000001,0.0,0,0,0,2,0,0,0,0.0,0.5065926269047878,0.9783915427039024,0.001604784519603372,0.2067607050807239,0.9267153775413068,577.4702872696877,2588.260642064849,2792.940210975923,3.4011944608530995,0.2806148612746269
581,169.08914935200002,3.430200000000002,0.0,0,0,0,2,0,1,1,12.03,0.6288796043058699,0.9895579122445289,0.004497305585769111,0.1441358328600115,0.9017135622110166,200.5008432302937,1254.332985685058,1391.0548074816716,2.899740439231884,0.10052787443755463
71,128.15650064,3.468700000000003,1.0,0,0,0,0,0,0,0,0.0,0.16356528674788992,0.8794573447295565,0.0028945660318118673,0.4759777083028553,0.7761664299284434,268.1460437931687,437.2598839816954,563.3584075801983,2.223983488156081,0.4619513104003261
247,228.09390038400002,5.146200000000003,0.0,0,0,0,4,0,0,0,0.0,0.2499999999942477,0.8660262519241901,0.0005045908955185898,0.4999985309759812,0.5000014690403202,990.9046585679017,990.9104812682906,1981.815139803886,2.9463499068313728,1.2689184330552588e-11
595,107.073499288,1.6440000000000001,0.2857142857142857,0,0,0,0,1,1,0,12.89,0.4113908995050449,0.9654038044466372,0.007808586702493627,0.2607594568945847,0.8349234228869247,106.92375646162664,342.35824002716436,410.0474733879045,2.0024266115669564,0.2338984567246246
269,88.088815004,1.1673,1.0,0,0,0,0,0,1,1,20.23,0.4884282026436798,0.9765914461973556,0.011992613040879962,0.21510264343833044,0.8660667922335336,72.21668782952624,290.76572084145334,335.73128937502173,1.9907809332086832,0.3176989170649497
384,114.104465068,2.0116,0.8571428571428571,0,0,0,0,0,1,0,17.07,0.399251092671633,0.9629497225869104,0.006532124544920135,0.2696809814758765,0.8949964576797663,137.01460398145377,454.7135083189631,508.0617966888776,2.1944699300405808,0.2483606421719558
162,68.06260025600001,1.7265,0.6,1,0,0,0,0,0,0,0.0,0.19138355461862835,0.8424733280584781,0.00809793786113137,0.5387380546332997,0.5483619861945841,67.71625018594202,68.92592258938846,125.69420259727914,1.3876505978614548,0.3335314567191841
1251,263.87853901200015,3.220200000000001,0.14285714285714285,0,0,0,1,0,1,0,9.23,0.4554707735828021,0.971235415195848,0.0015640349628768266,0.2381213309834897,0.7634850833217866,488.1509054743003,1565.15140076003,2050.0091422223168,2.7775823463624696,0.04453722932102632
1056,391.80544385600007,7.9274,0.0,0,0,0,2,0,0,0,0.0,0.2072233551457575,0.90494144252526,0.000512587267251859,0.4255361155064296,0.8789499787177397,1714.7323682659269,3541.800387025396,4029.5812876545797,3.427076273539389,0.3813175721880103
633,102.04292743200001,0.1460999999999999,0.6666666666666666,0,0,1,0,0,3,0,49.74,0.3441957553460301,0.948119413885148,0.006370942131585229,0.31791441775119833,0.7008533215162691,110.0077990100785,242.51599494693588,346.029600633499,1.8496383568742625,0.16164092972578736
264,74.07316494,0.7787999999999999,1.0,0,0,0,0,0,1,1,20.23,0.7178791656081469,0.9944432515823338,0.03385039305412302,0.10527402045307792,0.9464755136280676,27.960547226578974,251.38180515670086,265.59779047330466,1.9172683746490615,0.2910190815486939
1325,255.151766672,2.624200000000001,0.7272727272727273,0,0,0,0,1,6,2,62.73,0.2042243740431949,0.8529021062579059,0.0003660160551128879,0.5220708736760058,0.5447387908128678,1488.2920658899993,1552.912566527199,2850.7471704189056,3.3963450101206933,0.1564725479770676
307,122.07316494,2.00904,0.25,0,0,0,1,0,1,1,20.23,0.2519316057570169,0.8960215424357449,0.002527318605456623,0.4440105803818966,0.5690603213280342,225.163665593804,288.5780509644639,507.11328860708494,2.0440432403560997,0.08204504487246321
336,30.010564684000002,-0.1849,0.0,0,0,0,0,0,1,0,17.07,0.6934804641660224,0.9933054493867018,0.5052133133133804,0.11551746283000824,0.884482537169992,1.7507110637469552,13.40466909140106,15.155380155148013,0.7104518952953879,-1.700841144499079e-16
741,138.042927432,1.177,0.0,0,0,0,1,0,3,1,69.16,0.4139362952611845,0.963956317805187,0.003926234174435536,0.2660605520618667,0.7351082570156773,187.2298554686596,517.3040935540854,703.7114446982101,2.2578051235521803,0.003230674328001611
936,188.039277968,4.0070000000000014,0.0,0,0,0,2,0,0,0,0.0,0.7383908740704417,0.995324143853412,0.005329326752623075,0.09659114173914964,0.9433191596135236,177.00531481752842,1728.6523568767586,1832.5211984297925,3.147593061604407,0.14138396984016974
685,241.153874848,0.23820000000000074,0.7,0,0,1,0,1,6,2,94.94,0.5469887302065916,0.9828618757439896,0.002009086339453549,0.1843435195742089,0.9070888755416266,451.49322740820867,2221.6375433773073,2449.195005341409,3.2579501787187057,0.21626170335300066
484,132.042258736,-0.2775000000000001,0.6,0,0,0,0,0,4,0,52.60000000000001,0.5377030109766779,0.9817007543154844,0.007474042081972941,0.1904301157286029,0.9373211942062828,125.41021095761026,617.2849722361061,658.5629089063955,2.3028624823325767,0.1613546623044556
1387,245.04868024200002,-2.0447999999999977,0.8333333333333334,0,0,0,0,0,6,3,109.69,0.3948082518693839,0.9604665417550624,0.0031783096584838692,0.2783954420766818,0.9653255079595944,303.72292560696496,1053.1475847932893,1090.9766458148654,2.234005064190449,0.3588874803169971
1270,205.813351912,2.2986000000000004,1.0,0,0,0,0,0,0,0,0.0,0.3323837466998244,0.9446479774691215,0.003460646896343529,0.32808565750958685,0.6930394300505541,200.26297129094849,423.03018223115686,610.3984331747165,1.7209352057168896,0.5418587238255911
1082,161.963920108,2.699,0.0,0,0,0,1,0,1,1,20.23,0.4328503988566783,0.96743510078191,0.003195386452072413,0.25311919282246426,0.7468808071838642,233.73723910591912,689.6903228306413,923.4275619307167,2.3801461091501657,1.6966783157587582e-11
