,Experimental,Predicted
613,1.2729656758128876,[1.27296568]
614,2.7806208939370456,[2.78062089]
615,4.3428059215206005,[3.35694063]
616,5.240048458424061,[5.24004846]
617,4.049241428279026,[4.04924143]
618,2.2072749131897207,[0.75188549]
619,-1.589235205116581,[-5.18197167]
620,2.9763193672243102,[2.97631937]
621,3.540459448995664,[2.87144276]
622,3.863232841258714,[3.71846278]
623,4.135166556742356,[3.44141069]
624,3.772261063052988,[0.79662157]
625,-7.090076835776093,[-7.09007684]
626,4.104854245834138,[4.10485425]
627,3.912023005428147,[3.91202301]
628,3.963316299815697,[2.93390368]
629,3.4148834568199065,[3.41488346]
630,3.4112477175156566,[3.12068851]
631,3.473768074496991,[3.47376807]
632,4.049126048096733,[4.04912605]
633,1.0308148658285037,[1.03081487]
634,1.9968877536502023,[0.56760702]
635,-2.3978952727983707,[-2.39789527]
636,2.577021938695806,[2.57702194]
637,-0.5877866649021191,[-0.58778666]
638,-3.797442187252493,[-3.2733279]
639,-4.605170185988091,[-2.47149832]
640,-2.7178779586938613,[-2.71787796]
641,-2.516676709722775,[-2.51667671]
642,-3.4153967796359916,[-3.36249814]
643,-3.1354942159291497,[-7.73621378]
644,-2.5086519809324077,[-2.50865198]
645,-2.418883345200636,[-2.41888335]
646,-2.507841478467067,[-2.50784148]
647,0.7150798407567559,[-1.91959666]
648,-1.9804065847987888,[-1.98040658]
649,-4.59511985013459,[-4.59511985]
650,0.5276327420823718,[0.52763274]
651,0.005167659285107477,[0.00516766]
652,1.2628643221541276,[-1.04892662]
653,-1.3718198062840194,[-0.77608359]
654,2.2072749131897207,[2.20727491]
655,0.16010263207867048,[0.16010263]
656,3.0791138824930417,[3.07911388]
657,-0.9185656181898544,[-0.91856562]
658,0.20775772198083287,[1.43616802]
659,5.626821433520073,[0.91955401]
660,-3.6375861597263857,[-3.63758616]
661,-3.4011973816621555,[-3.40119738]
662,-3.1354942159291497,[-3.13549422]
663,-0.9932517730102834,[-0.99325177]
664,-5.3471075307174685,[-2.14686235]
665,-3.1354942159291497,[-3.13549422]
666,-8.66561319653451,[-8.6656132]
667,4.14169728868852,[4.14169729]
668,4.594357223216321,[4.59435722]
669,4.3428059215206005,[4.34280592]
670,5.005647752585217,[4.374823]
671,4.422848629194137,[4.42284863]
672,7.523941418405953,[7.52394142]
673,5.426150738057921,[5.42615074]
674,4.186839940369897,[4.62222464]
675,4.7928403671892825,[4.27259085]
676,4.9195734597298975,[4.40211323]
677,5.332983220894043,[4.35691614]
678,4.9493856048140215,[3.77561917]
679,5.751466929777482,[4.5082841]
680,5.781474510839638,[4.31276583]
681,6.328638016851804,[6.32863802]
682,5.0206856299497575,[5.02068563]
683,2.8307927129782064,[2.83079271]
684,0.3710636813908319,[0.21295892]
685,2.302585092994046,[1.07688069]
686,1.9284754878989037,[1.92847549]
687,0.44628710262841936,[0.4462871]
688,-1.6036546996557297,[-1.6036547]
689,-1.9832555953561082,[-1.9832556]
690,-1.5686159179138452,[-1.92299793]
691,0.010050335853501286,[0.01005034]
692,-7.244227515603349,[-7.24422752]
693,6.502290170873972,[6.50229017]
694,5.403677882205863,[5.40367788]
695,3.9818891117885338,[3.83084407]
696,3.9345144396321623,[2.7906897]
697,-5.298317366548036,[-5.29831737]
698,-1.2809338454620642,[-1.28093385]
699,2.312635428847547,[2.69648676]
700,-1.8016607828761448,[-2.63990183]
701,-0.5877866649021191,[-0.58778666]
702,3.0383392158395672,[1.87036886]
703,-2.4849066497880004,[-2.48490665]
704,-4.787491742782046,[-4.78749174]
705,2.6963417989759693,[2.6963418]
706,2.376557445271938,[2.37655745]
707,0.5113814881923359,[1.85439227]
708,6.319968614080018,[6.31996861]
709,2.682667002911067,[-1.8104712]
710,-0.9806716636826676,[-0.98067166]
711,1.740120294501304,[1.81055377]
712,1.469675970058942,[2.36337534]
713,6.502290170873972,[6.50229017]
714,2.381159204167736,[3.26298276]
715,-0.5591489144793325,[-1.55690217]
716,-1.029619417181158,[-1.02961942]
717,-5.305761672794912,[-5.30576167]
718,2.741401025145378,[3.29855302]
719,2.9015846516641703,[0.92637912]
720,-2.8903717578961654,[-2.89037176]
721,1.3862943611198906,[1.38629436]
722,2.577021938695806,[1.12609729]
724,1.0216512475319812,[0.32658738]
725,-0.7031490646747777,[-0.70314906]
726,0.9162907318741552,[0.91629073]
727,2.60466555833443,[4.42705891]
728,0.7098976086358553,[0.70989761]
729,3.4735779147016803,[3.47357791]
730,1.2729656758128876,[1.27296568]
731,0.0,[0.]
732,-0.1823215567939546,[2.0798946]
733,-4.700480365792417,[-4.70048037]
734,-5.634789603169249,[-8.87709131]
735,-6.456931051413496,[-4.16442307]
736,-5.069394842016068,[-5.06939484]
737,-8.033692420002739,[-8.03369242]
